attempt,distance_m,interval_s,pre_recognition_settle_time_s,crop_scale,color_min_area_px,color_min_component_area_px,red_saturation_min,red_value_min,initial_gimbal_ros_deg,uwb_source,uwb_raw_azimuth_deg,uwb_ros_azimuth_deg,target_calculated_ros_deg,gimbal_command_ros_deg,servo_clipped,target_color,color_visible,color_success,color_recognition_time_ms,red_pixel_count,red_pixel_ratio_pct,red_saturation_mean,red_value_mean,color_component_area_px,color_center_distance_px,camera_frame_id,camera_captured_ns,failure_frame,status,started_at,finished_at,error_message
71,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,41,127.0.0.1:57848,43.6,-43.6,-2.5999999999999943,-2.5999999999999943,0,red,0,0,,0,0.0,,,0.0,,3136,26575319286781,failed_frames/attempt_071_color_not_detected.jpg,color_not_detected,2026-07-27T21:04:03.459+09:00,2026-07-27T21:04:06.659+09:00,
72,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,27,127.0.0.1:57848,27.5,-27.5,-0.5,-0.5,0,red,0,0,,0,0.0,,,0.0,,3184,26578522570546,failed_frames/attempt_072_color_not_detected.jpg,color_not_detected,2026-07-27T21:04:06.661+09:00,2026-07-27T21:04:09.855+09:00,
73,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-30,127.0.0.1:57848,-18.9,18.9,-11.099999999999994,-11.099999999999994,0,red,1,1,88.629795,243,0.0263671875,131.67489711934158,129.97119341563788,211.5,600.1633111079017,3227,26581391169602,,success,2026-07-27T21:04:09.856+09:00,2026-07-27T21:04:12.860+09:00,
74,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-31,127.0.0.1:57848,-21.2,21.2,-9.800000000000011,-9.800000000000011,0,red,1,1,154.772293,309,0.033528645833333336,132.1359223300971,128.23624595469255,266.5,635.0283458240269,3276,26584660350409,,success,2026-07-27T21:04:12.862+09:00,2026-07-27T21:04:16.059+09:00,
75,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-10,127.0.0.1:57848,-4.3,4.3,-5.699999999999989,-5.699999999999989,0,red,1,1,95.70153,2176,0.2361111111111111,138.6750919117647,142.13970588235293,2096.0,171.40595088852663,3323,26587798157097,,success,2026-07-27T21:04:16.060+09:00,2026-07-27T21:04:19.261+09:00,
76,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-48,127.0.0.1:57848,-35.4,35.4,-12.599999999999994,-12.599999999999994,0,red,0,0,,0,0.0,,,0.0,,3370,26591132304253,failed_frames/attempt_076_color_not_detected.jpg,color_not_detected,2026-07-27T21:04:19.262+09:00,2026-07-27T21:04:22.461+09:00,
77,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-24,127.0.0.1:57848,-14.6,14.6,-9.400000000000006,-9.400000000000006,0,red,1,1,35.780977,415,0.04503038194444445,131.70843373493977,135.94216867469882,370.5,447.4472035894291,3414,26594138150888,,success,2026-07-27T21:04:22.463+09:00,2026-07-27T21:04:25.653+09:00,
78,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-49,127.0.0.1:57848,-36.8,36.8,-12.199999999999989,-12.199999999999989,0,red,0,0,,0,0.0,,,0.0,,3464,26597470638285,failed_frames/attempt_078_color_not_detected.jpg,color_not_detected,2026-07-27T21:04:25.655+09:00,2026-07-27T21:04:28.852+09:00,
79,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-20,127.0.0.1:57848,-12.7,12.7,-7.300000000000011,-7.300000000000011,0,red,1,1,46.803955,974,0.10568576388888888,133.05954825462013,141.041067761807,916.0,388.7415593938986,3507,26600544553056,,success,2026-07-27T21:04:28.854+09:00,2026-07-27T21:04:32.052+09:00,
80,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-2,127.0.0.1:57848,-1.7,1.7,-0.30000000000001137,-0.30000000000001137,0,red,1,1,35.7733,2614,0.2836371527777778,142.9097169089518,139.1514919663351,2526.0,78.54934754662193,3551,26603548550060,,success,2026-07-27T21:04:32.053+09:00,2026-07-27T21:04:35.060+09:00,
81,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,23,127.0.0.1:57848,23.4,-23.4,-0.4000000000000057,-0.4000000000000057,0,red,1,1,42.683725,2645,0.2870008680555556,139.6952741020794,122.63024574669188,2554.5,585.0888821367229,3592,26606747160458,,success,2026-07-27T21:04:35.063+09:00,2026-07-27T21:04:38.257+09:00,
82,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-48,127.0.0.1:57848,-37.6,37.6,-10.400000000000006,-10.400000000000006,0,red,0,0,,0,0.0,,,0.0,,3639,26610078756592,failed_frames/attempt_082_color_not_detected.jpg,color_not_detected,2026-07-27T21:04:38.258+09:00,2026-07-27T21:04:41.458+09:00,
83,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,46,127.0.0.1:57848,50.1,-50.1,-4.099999999999994,-4.099999999999994,0,red,0,0,,0,0.0,,,0.0,,3687,26613283017811,failed_frames/attempt_083_color_not_detected.jpg,color_not_detected,2026-07-27T21:04:41.459+09:00,2026-07-27T21:04:44.658+09:00,
84,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,34,127.0.0.1:57848,34.4,-34.4,-0.4000000000000057,-0.4000000000000057,0,red,0,0,,0,0.0,,,0.0,,3735,26616485011530,failed_frames/attempt_084_color_not_detected.jpg,color_not_detected,2026-07-27T21:04:44.659+09:00,2026-07-27T21:04:47.858+09:00,
85,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-39,127.0.0.1:57848,-29.0,29.0,-10.0,-10.0,0,red,0,0,,0,0.0,,,0.0,,3783,26619693760258,failed_frames/attempt_085_color_not_detected.jpg,color_not_detected,2026-07-27T21:04:47.859+09:00,2026-07-27T21:04:51.057+09:00,
86,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-14,127.0.0.1:57848,-9.4,9.4,-4.599999999999994,-4.599999999999994,0,red,1,1,53.68703,2154,0.23372395833333334,138.72051996285978,140.80222841225626,2072.5,279.8356660613511,3825,26622756946621,,success,2026-07-27T21:04:51.058+09:00,2026-07-27T21:04:54.258+09:00,
87,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-10,127.0.0.1:57848,-5.5,5.5,-4.5,-4.5,0,red,1,1,124.349787,2143,0.23253038194444445,138.06579561362577,142.65142323845077,2062.5,186.70297265978385,3872,26626023174414,,success,2026-07-27T21:04:54.259+09:00,2026-07-27T21:04:57.457+09:00,
88,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-28,127.0.0.1:57848,-18.5,18.5,-9.5,-9.5,0,red,1,1,56.727859,625,0.06781684027777778,131.984,129.79680000000002,574.0,569.224911612273,3918,26629159178021,,success,2026-07-27T21:04:57.458+09:00,2026-07-27T21:05:00.657+09:00,
89,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,45,127.0.0.1:57848,49.2,-49.2,-4.199999999999989,-4.199999999999989,0,red,0,0,,0,0.0,,,0.0,,3967,26632494560592,failed_frames/attempt_089_color_not_detected.jpg,color_not_detected,2026-07-27T21:05:00.658+09:00,2026-07-27T21:05:03.857+09:00,
90,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-47,127.0.0.1:57848,-36.7,36.7,-10.300000000000011,-10.300000000000011,0,red,0,0,,0,0.0,,,0.0,,4014,26635700453899,failed_frames/attempt_090_color_not_detected.jpg,color_not_detected,2026-07-27T21:05:03.858+09:00,2026-07-27T21:05:07.052+09:00,
91,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-30,127.0.0.1:57848,-19.5,19.5,-10.5,-10.5,0,red,1,1,67.724286,137,0.01486545138888889,130.95620437956205,126.0948905109489,87.5,620.1161181585268,4057,26638566954592,,success,2026-07-27T21:05:07.054+09:00,2026-07-27T21:05:10.057+09:00,
92,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,49,127.0.0.1:57848,51.5,-51.5,-2.5,-2.5,0,red,0,0,,0,0.0,,,0.0,,4106,26641909300803,failed_frames/attempt_092_color_not_detected.jpg,color_not_detected,2026-07-27T21:05:10.058+09:00,2026-07-27T21:05:13.257+09:00,
93,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,3,127.0.0.1:57848,2.7,-2.7,0.30000000000001137,0.30000000000001137,0,red,1,1,139.96297,2407,0.2611762152777778,141.58953053593686,134.70004154549233,2322.5,57.271284253105414,4146,26645036990087,,success,2026-07-27T21:05:13.258+09:00,2026-07-27T21:05:16.457+09:00,
94,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,28,127.0.0.1:57848,26.4,-26.4,1.5999999999999943,1.5999999999999943,0,red,0,0,,0,0.0,,,0.0,,4194,26648307078992,failed_frames/attempt_094_color_not_detected.jpg,color_not_detected,2026-07-27T21:05:16.458+09:00,2026-07-27T21:05:19.660+09:00,
95,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,29,127.0.0.1:57848,27.8,-27.8,1.1999999999999886,1.1999999999999886,0,red,0,0,,0,0.0,,,0.0,,4242,26651509355650,failed_frames/attempt_095_color_not_detected.jpg,color_not_detected,2026-07-27T21:05:19.661+09:00,2026-07-27T21:05:22.847+09:00,
96,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-1,127.0.0.1:57848,1.0,-1.0,-2.0,-2.0,0,red,1,1,84.987662,2461,0.26703559027777773,140.56643640796423,136.77610727346607,2376.0,51.15662224971465,4285,26654382113948,,success,2026-07-27T21:05:22.848+09:00,2026-07-27T21:05:25.852+09:00,
97,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,40,127.0.0.1:57848,42.1,-42.1,-2.0999999999999943,-2.0999999999999943,0,red,0,0,,0,0.0,,,0.0,,4332,26657519168429,failed_frames/attempt_097_color_not_detected.jpg,color_not_detected,2026-07-27T21:05:25.853+09:00,2026-07-27T21:05:28.859+09:00,
98,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-28,127.0.0.1:57848,-18.4,18.4,-9.599999999999994,-9.599999999999994,0,red,1,1,81.719423,417,0.04524739583333333,132.5851318944844,125.7410071942446,375.5,577.3127402023968,4377,26660582512873,,success,2026-07-27T21:05:28.860+09:00,2026-07-27T21:05:32.057+09:00,
99,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,-46,127.0.0.1:57848,-33.9,33.9,-12.099999999999994,-12.099999999999994,0,red,0,0,,0,0.0,,,0.0,,4426,26663918113861,failed_frames/attempt_099_color_not_detected.jpg,color_not_detected,2026-07-27T21:05:32.058+09:00,2026-07-27T21:05:35.252+09:00,
100,3.000000,0.200000,0.000000,0.6,125.0,50.0,130,110,30,127.0.0.1:57848,30.4,-30.4,-0.4000000000000057,-0.4000000000000057,0,red,0,0,,0,0.0,,,0.0,,4474,26667119689173,failed_frames/attempt_100_color_not_detected.jpg,color_not_detected,2026-07-27T21:05:35.253+09:00,2026-07-27T21:05:38.455+09:00,
